"arra való tekintet nélkül, hogy ...","arra való tekintet nélkül, hogy ...without regard for ..."
"arra van kárhoztatva, hogy ...","arra van kárhoztatva, hogy ...is doomed to (die)"
"arra vonatkozó javaslatok, hogy hogyan ...","arra vonatkozó javaslatok, hogy hogyan ...suggestions on how the courts may be constituted"
"arra érdemes munkások","arra érdemes munkásokdeserving workers"
"arra, hogy ..., abból következtethetünk, hogy ...","arra, hogy ..., abból következtethetünk, hogy ...that ..., may be inferred from (such statistics as ...)"
"arrébb húzódik (padon)","arrébb húzódik (padon)if you'll move a little, Mr X, there'll be room beside you for Miss Y"
"arról van szó, hogy ... (a lényeg, hogy ...)","arról van szó, hogy ... (a lényeg, hogy ...)the idea is that ..."
"artotéka","artotékaartotek; picture collection; picture file"
"arány :börtönőr:elítélt arány","arány :börtönőr:elítélt aránystaff-to-inmate ratio"
"aránya :a női jelöltek aránya","aránya :a női jelöltek arányathe female proportion of the assembly candidates was 25 percent"
"arányban :a határozati javaslat ... arányban vereséget szenvedett","arányban :a határozati javaslat ... arányban vereséget szenvedettthe resolution was defeated by 121 votes to 1"
"arányban :fele-fele arányban","arányban :fele-fele aránybanfifty-fifty split"
"arányban :fordított arányban van vmivel","arányban :fordított arányban van vmivelis in inverse proportion to sg"
"arányban van vmivel","arányban van vmivelis proportional to the angle of ..."
"aránylag nagy","aránylag nagya rather broad group of"
"arányos (test)","arányos (test)is well proportioned"
"arányos integráló és differenciáló szabályozás","arányos integráló és differenciáló szabályozásproportional integral/differential control (PID control)"
"arányos-differenciáló szabályozás","arányos-differenciáló szabályozásproportional differential control (PD control)"
"arányos-untegráló szabályozás","arányos-untegráló szabályozásproportional integral control (PI control)"
"arányú győzelem","arányú győzelema victory by 2 to 1"
"ASA :100 ASA","ASA :100 ASAASA 100"
"ASA-érték","ASA-érték""ASA"" number"
"ASA-érték (írásmódja)","ASA-érték (írásmódja)400ASA film"
"ASA-érték (írásmódja: 100 ASA)","ASA-érték (írásmódja: 100 ASA)ASA 100"
"ASCII kód","ASCII kódASCII; USASCII (?)"
"aspektusa","aspektusathere are several aspects to this question"
"assembly nyelven","assembly nyelvenin Assembly Language"
"asszociatív memória","asszociatív memóriacontent-addressable memory (CAM)"
"asszociatív RAM","asszociatív RAMcontent-addressable random access memory (CARAM)"
"asszociatív tár","asszociatív tárassociative memory <br/><br/>searching storage"
"asszociatív tároló","asszociatív tárolóparallel search storage"
"asszony (feleségről)","asszony (feleségről)the missus"
"astabil multivibrátor","astabil multivibrátorastable"
"aszinkron adatátviteli illesztőegység","aszinkron adatátviteli illesztőegységasynchronous communication interface adapter; ACIA"
"aszinkron üzemmód","aszinkron üzemmódasynchronous working"
"asztalfoglalást elfogadunk (felirat)","asztalfoglalást elfogadunk (felirat)reservations accepted"
"asztali berendezés","asztali berendezésdesk-top machine"
"asztali használat","asztali használattable-top use"
"asztali kalkulátor (számológép)","asztali kalkulátor (számológép)desk calculating machine"
"asztali lámpa","asztali lámpadesk lamp"
"asztali méretű","asztali méretűdesk-top size ..."
"asztali számítógép","asztali számítógépdesktop computer"
"asztali típus","asztali típustabletop model"
"asztalra tenni (javaslatot)","asztalra tenni (javaslatot)to table a motion"
"aszály","aszálydrought"
"ateista propaganda","ateista propagandapropaganda of atheist ideas"
"atlasz (képekkel, statisztikai adatokkal)","atlasz (képekkel, statisztikai adatokkal)gazetteer"
"atomerőmű hulladéka","atomerőmű hulladékanuclear waste"
"atomerőmű védőrendszerének leolvadása","atomerőmű védőrendszerének leolvadásameltdown"
"atomfegyverek befagyasztása (gyártásuk tilalma)","atomfegyverek befagyasztása (gyártásuk tilalma)moratorium; freeze"
"atomháború (csapásváltás)","atomháború (csapásváltás)nuclear exchange"
"atomkor","atomkorthe atomic age"
"atommentes övezet","atommentes övezetatom-free zone"
"atomrobbanófejjel ellőtott rakéta","atomrobbanófejjel ellőtott rakétanuclear-tipped missile"
"atomtél (az atomháború meteorológiai következménye)","atomtél (az atomháború meteorológiai következménye)nuclear winter"
"atomóra","atomóraatomic clock"
"Attila hun király","Attila hun királyAttila the Hun"
"attitűd","attitűdattitudes (towards ...)"
"attitűd vmivel szemben","attitűd vmivel szembenattitude toward sg"
"attól függ, hogy ...-e","attól függ, hogy ...-edepends on whether or not the (is)"
"attól tartok, holnapra már be vagyok táblázva","attól tartok, holnapra már be vagyok táblázvaI'm afraid I'm tied up tomorrow."
"atya :gondoskodó atya (társ. szerep nagycsaládban)","atya :gondoskodó atya (társ. szerep nagycsaládban)the father-protector"
"atyja (elméletnek)","atyja (elméletnek)the father of ..."
"atyja :a modern számítástechnika atyja","atyja :a modern számítástechnika atyjathe father of modern computing"
"audio-visuális szerzői jog","audio-visuális szerzői jogmedia rights"
"audio-vizuális anyagok","audio-vizuális anyagokaudio-visuals"
"audiovisuális bemutató","audiovisuális bemutatóaudiovisual presentation"
"audiovizuális oktatás","audiovizuális oktatásaudiovisual instruction"
"audiovizuális oktatócsomag","audiovizuális oktatócsomagaudio-visual""packs"" <br/><br/>multi media kit or package"
"audiovizuális szakember (oktatásban)","audiovizuális szakember (oktatásban)media specialist"
"audiovizuális technikus; gépkezelő","audiovizuális technikus; gépkezelőmedia technician"
"Augias istállója","Augias istállója(cleansed) the Augean stables <br/><br/>to clear out the Augean Stables left behind by ..."
"automata :játékautomata (pénzbedobós)","automata :játékautomata (pénzbedobós)slot-machine"
"automata bank (hitelkártyás rendszerben)","automata bank (hitelkártyás rendszerben)automatic teller machine; ATM"
"automata mosógép","automata mosógépautomatic washing machine"
"automatikus adatgyűjtés (?)","automatikus adatgyűjtés (?)automatic data collection"
"automatikus dokumentumkérő szolgálat","automatikus dokumentumkérő szolgálatAutomatic Document Request Service (ADRS)"
"automatikus ellenőrzés","automatikus ellenőrzésbuilt-in check"
"automatikus erősítésszabályozás","automatikus erősítésszabályozásautomatic gain control (AGC)"
"automatikus frekvenciaszabályozás","automatikus frekvenciaszabályozásautomatic frequency control (AFC)"
"automatikus fázisszabályozás","automatikus fázisszabályozásautomatic phase control (APC)"
"automatikus hangerőszabályozás","automatikus hangerőszabályozásautomatic volume control (ALC)"
"automatikus hurokmechanizmus","automatikus hurokmechanizmusautomatic looping mechanism"
"automatikus ismétléskérés","automatikus ismétléskérésautomatic repeat request (ARQ)"
"automatikus jelszintszabályozás","automatikus jelszintszabályozásautomatic level control (ALC)"
"automatikus kiolvasás","automatikus kiolvasásautomatic readout"
"automatikus lapszámozás","automatikus lapszámozásautomatic page numbering"
"automatikus lemezváltó (lemezjátszón)","automatikus lemezváltó (lemezjátszón)automatic record changer"
"automatikus levélgenerálás (állandó szöveg + változó cím)","automatikus levélgenerálás (állandó szöveg + változó cím)mail merging"
"automatikus leállító (?)","automatikus leállító (?)form stop"
"automatikus nyomtató berendezés","automatikus nyomtató berendezésautomatic printing device"
"automatikus osztályozás","automatikus osztályozásautomatic classification techniques"
"automatikus papíradagolás","automatikus papíradagolásautomatic paper feed"
"automatikus papíradagoló","automatikus papíradagolóautomatic sheet feeder"
"automatikus sorszámozás","automatikus sorszámozásautomatic line numbering"
"automatikus távbeszélő-alközpont","automatikus távbeszélő-alközpontprivate automatic branch exchange (PABX)"
"automatikus válaszjeladó","automatikus válaszjeladóaudio response unit (ARU)"
"automatikus érzékelő berendezés","automatikus érzékelő berendezésautomatic sensing device"
"automatikusan (a gépkezelő beavatkozása nélkül)","automatikusan (a gépkezelő beavatkozása nélkül)without operator intervention"
"automatikusan beáll (fénymérő, a kapott értek szerint)","automatikusan beáll (fénymérő, a kapott értek szerint)sets itself accordingly"
"automatizált műszaki tervezés","automatizált műszaki tervezéscomputer-aided design (CAD)"
"autoreferátum (jelzése)","autoreferátum (jelzése)(Author)"
"autókiránduláson","autókirándulásonon car journeys"
"autópálya","autópályamotorway"
"autórádió","autórádiócar radio"
"autóstoppra vár","autóstoppra várwaits for thumbing lifts"
"avagy (címben)","avagy (címben)Sybil or The Two Nations is one of the ...-s"
"avulás :szakirodalmi avulás","avulás :szakirodalmi avulásliterature obsolescence"
"az ... évi helyhatósági törvény","az ... évi helyhatósági törvénythe Local Government Act of 1948"
"az 1. táblázat 4. oszlopa","az 1. táblázat 4. oszlopaColumn 4 of Table I"
"az 1963-as adatokkal összevetve","az 1963-as adatokkal összevetveas compared with 1963"
"az 1967-es év ERIC-je","az 1967-es év ERIC-jethe ERIC of 1967"
"az 1971. márciusi szám","az 1971. márciusi számthe March 1971 issue"
"az 1979. évi dallasi vándorgyűlés","az 1979. évi dallasi vándorgyűlésthe 1979 Dallas Annual Conference"
"az a ..., aki","az a ..., akithe Captain Van Donck whom he despised"
"az a benyomása, hogy ...","az a benyomása, hogy ...he's under the impression that ..."
"az a feltételezést, hogy ..., a vizsgálat megerősítette","az a feltételezést, hogy ..., a vizsgálat megerősítettethe assumption that ... is upheld by the survey"
"az a gyanúm, hogy ...","az a gyanúm, hogy ...my guess is that ..."
"az a keserű igazság, hogy ...","az a keserű igazság, hogy ...the hard fact is that ..."
"az a kormány a legjobb, amelyik a legkevésbé kormányoz","az a kormány a legjobb, amelyik a legkevésbé kormányozthat government is best that governs least"
"az a meglepő, hogy ...","az a meglepő, hogy ...the surprising thing is that ..."
"az a nagy kérdés, hogy hogyan ...","az a nagy kérdés, hogy hogyan ...The big question is how ..."
"az a szomorú igazság, hogy ...","az a szomorú igazság, hogy ...the painful truth is that ..."
"az a szomorú, hogy ...","az a szomorú, hogy ...The sad thing about ... is that ..."
"az a tudomány, amely ...","az a tudomány, amely ...political science is that science which ..."
"az a választása van, hogy ... vagy ...","az a választása van, hogy ... vagy ...has the option of buying a map either folded or flat"
"az A-mellékletben megkíséreljük ...","az A-mellékletben megkíséreljük ...An attempt is made to (do) in Appendix A"
"az antropológusok azt mondják, hogy ... (az ő szempontjukból)","az antropológusok azt mondják, hogy ... (az ő szempontjukból)Anthropologists tell us that ..."
"Az attól függ, ...","Az attól függ, ...Depends on (which ...)"
"az az idő már elmúlt, amikor ...","az az idő már elmúlt, amikor ...the time is now past when ..."
"az ebből eredő problémák","az ebből eredő problémákand the ensuing problems"
"az eddigi tapasztalatok azt mutatják, hogy ...","az eddigi tapasztalatok azt mutatják, hogy ...Experience so far suggests that ..."
"az egyedüli kivétel","az egyedüli kivételthe lone exception"
"az egyes felhasználók","az egyes felhasználókindividual users"
"az egyetemvezetés irányai","az egyetemvezetés irányaithe directions of the university administration"
"az egyetlen út a ...-n keresztül vezet","az egyetlen út a ...-n keresztül vezetthe only route is via the ..."
"az egész javára (érdekében)","az egész javára (érdekében)for the good of the whole"
"az egészben az a legrosszabb, hogy ...","az egészben az a legrosszabb, hogy ...The worst of it is ..."
"az ellene felhozható érvek","az ellene felhozható érvekthe arguments against it"
"az ellenkező irányban","az ellenkező iránybanin the opposite direction"
"az elmondottakat úgy összegezhetném, hogy ...","az elmondottakat úgy összegezhetném, hogy ...I would summarise by saying that ..."
"az első ilyen tankönyv, amely ...","az első ilyen tankönyv, amely ...the first such textbook to deal with ..."
"az előző bekezdések után nyilvánvaló, hogy ...","az előző bekezdések után nyilvánvaló, hogy ...from the preceding paragraphs it will be realised that ..."
"az ember nem lehet elég óvatos, amikor ...","az ember nem lehet elég óvatos, amikor ...you can't be too careful crossing the roads"
